10-22 14:43:13.873   522  5432 W InputReader: Device virtio_input_multi_touch_7 is associated with display ADISPLAY_ID_NONE.
10-22 14:43:13.873   522  5432 W InputReader: Device virtio_input_multi_touch_10 is associated with display ADISPLAY_ID_NONE.
10-22 14:43:13.873   522  5432 W InputReader: Device virtio_input_multi_touch_4 is associated with display ADISPLAY_ID_NONE.
10-22 14:43:13.874   522  5432 W InputReader: Device virtio_input_multi_touch_11 is associated with display ADISPLAY_ID_NONE.
10-22 14:43:13.874   522  5432 W InputReader: Device virtio_input_multi_touch_5 is associated with display ADISPLAY_ID_NONE.
10-22 14:43:13.874   522  5432 W InputReader: Device virtio_input_multi_touch_2 is associated with display ADISPLAY_ID_NONE.
10-22 14:43:13.874   522  5432 W InputReader: Device virtio_input_multi_touch_6 is associated with display ADISPLAY_ID_NONE.
10-22 14:43:13.874   522  5432 W InputReader: Device virtio_input_multi_touch_3 is associated with display ADISPLAY_ID_NONE.
10-22 14:43:13.874   522  5432 W InputReader: Device virtio_input_multi_touch_8 is associated with display ADISPLAY_ID_NONE.
10-22 14:43:13.874   522  5432 W InputReader: Device virtio_input_multi_touch_9 is associated with display ADISPLAY_ID_NONE.
10-22 14:43:13.874   522  5432 W InputReader: Device virtio_input_multi_touch_7 is associated with display ADISPLAY_ID_NONE.
10-22 14:43:13.874   522  5432 W InputReader: Device virtio_input_multi_touch_10 is associated with display ADISPLAY_ID_NONE.
10-22 14:43:13.874   522  5432 W InputReader: Device virtio_input_multi_touch_4 is associated with display ADISPLAY_ID_NONE.
10-22 14:43:13.874   522  5432 W InputReader: Device virtio_input_multi_touch_11 is associated with display ADISPLAY_ID_NONE.
10-22 14:43:13.874   522  5432 W InputReader: Device virtio_input_multi_touch_5 is associated with display ADISPLAY_ID_NONE.
10-22 14:43:13.874   522  5432 W InputReader: Device virtio_input_multi_touch_2 is associated with display ADISPLAY_ID_NONE.
10-22 14:43:13.874   522  5432 W InputReader: Device virtio_input_multi_touch_6 is associated with display ADISPLAY_ID_NONE.
10-22 14:43:13.874   522  5432 W InputReader: Device virtio_input_multi_touch_3 is associated with display ADISPLAY_ID_NONE.
10-22 14:43:13.874   522  5432 W InputReader: Device virtio_input_multi_touch_8 is associated with display ADISPLAY_ID_NONE.
10-22 14:43:13.905  1622  1622 I m.qzy   : Primes not initialized, returning default (no-op) Primes instance which will ignore all calls. Please call Primes.initialize(...) before using any Primes API.
10-22 14:43:13.921  5788  5788 D LifecycleMonitor: Lifecycle status change: androidx.test.core.app.InstrumentationActivityInvoker$BootstrapActivity@61cab8c in: DESTROYED
10-22 14:43:13.921  5788  5788 V ActivityScenario: Activity lifecycle changed event received but ignored because the intent does not match. startActivityIntent=Intent { act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] cmp=com.example.dogglers/.GridListActivity }, activity.getIntent()=Intent { act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10008000 cmp=com.example.dogglers/androidx.test.core.app.InstrumentationActivityInvoker$BootstrapActivity (has extras) }, activity=androidx.test.core.app.InstrumentationActivityInvoker$BootstrapActivity@61cab8c
10-22 14:43:13.948  5788  5788 D LifecycleMonitor: Lifecycle status change: androidx.test.core.app.InstrumentationActivityInvoker$EmptyActivity@d895b0d in: PRE_ON_CREATE
10-22 14:43:13.949  5788  5788 V ActivityScenario: Activity lifecycle changed event received but ignored because the intent does not match. startActivityIntent=Intent { act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] cmp=com.example.dogglers/.GridListActivity }, activity.getIntent()=Intent { act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10000000 cmp=com.example.dogglers/androidx.test.core.app.InstrumentationActivityInvoker$EmptyActivity }, activity=androidx.test.core.app.InstrumentationActivityInvoker$EmptyActivity@d895b0d
10-22 14:43:13.988  5788  5788 D LifecycleMonitor: Lifecycle status change: androidx.test.core.app.InstrumentationActivityInvoker$EmptyActivity@d895b0d in: CREATED
10-22 14:43:13.989  5788  5788 V ActivityScenario: Activity lifecycle changed event received but ignored because the intent does not match. startActivityIntent=Intent { act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] cmp=com.example.dogglers/.GridListActivity }, activity.getIntent()=Intent { act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10000000 cmp=com.example.dogglers/androidx.test.core.app.InstrumentationActivityInvoker$EmptyActivity }, activity=androidx.test.core.app.InstrumentationActivityInvoker$EmptyActivity@d895b0d
10-22 14:43:13.998  5788  5788 D LifecycleMonitor: Lifecycle status change: androidx.test.core.app.InstrumentationActivityInvoker$EmptyActivity@d895b0d in: STARTED
10-22 14:43:13.998  5788  5788 V ActivityScenario: Activity lifecycle changed event received but ignored because the intent does not match. startActivityIntent=Intent { act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] cmp=com.example.dogglers/.GridListActivity }, activity.getIntent()=Intent { act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10000000 cmp=com.example.dogglers/androidx.test.core.app.InstrumentationActivityInvoker$EmptyActivity }, activity=androidx.test.core.app.InstrumentationActivityInvoker$EmptyActivity@d895b0d
10-22 14:43:14.000  5788  5788 D LifecycleMonitor: Lifecycle status change: androidx.test.core.app.InstrumentationActivityInvoker$EmptyActivity@d895b0d in: RESUMED
10-22 14:43:14.001  5788  5788 V ActivityScenario: Activity lifecycle changed event received but ignored because the intent does not match. startActivityIntent=Intent { act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] cmp=com.example.dogglers/.GridListActivity }, activity.getIntent()=Intent { act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10000000 cmp=com.example.dogglers/androidx.test.core.app.InstrumentationActivityInvoker$EmptyActivity }, activity=androidx.test.core.app.InstrumentationActivityInvoker$EmptyActivity@d895b0d
10-22 14:43:14.032  6070  6110 D StrictMode: StrictMode policy violation: android.os.strictmode.DiskReadViolation
10-22 14:43:14.032  6070  6110 D StrictMode: 	at android.os.StrictMode$AndroidBlockGuardPolicy.onReadFromDisk(StrictMode.java:1596)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at libcore.io.BlockGuardOs.open(BlockGuardOs.java:249)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at libcore.io.ForwardingOs.open(ForwardingOs.java:166)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at android.app.ActivityThread$AndroidOs.open(ActivityThread.java:7542)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at libcore.io.IoBridge.open(IoBridge.java:478)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at java.io.FileInputStream.<init>(FileInputStream.java:160)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at viv.h(Unknown Source:4)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at viv.b(Unknown Source:0)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at vii.a(Unknown Source:4)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at vio.c(PG:1)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at vio.d(PG:2)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at lew.d(PG:3)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at lew.a(Unknown Source:4)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at cur.a(PG:72)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at uom.a(PG:3)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at epo.a(PG:171)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at uom.a(PG:3)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at dpu.u(Unknown Source:2)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at dpu.t(PG:1)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at cur.a(PG:122)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at uom.a(PG:3)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at hmc.B(PG:51)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at hmc.z(PG:1)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at hmc.x(PG:3)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at dtp.onThermalStatusChanged(PG:10)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at android.os.PowerManager$3.lambda$onStatusChange$0(PowerManager.java:1951)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at android.os.-$$Lambda$PowerManager$3$IpywypHwh4Ty9Ep6SO6VX961lSU.run(Unknown Source:4)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at oln.run(PG:4)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at njs.run(PG:17)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at olc.run(PG:6)
10-22 14:43:14.032  6070  6110 D StrictMode: 	at java.lang.Thread.run(Thread.java:923)
10-22 14:43:14.077  6070  6110 D StrictMode: StrictMode policy violation: android.os.strictmode.DiskReadViolation
10-22 14:43:14.077  6070  6110 D StrictMode: 	at android.os.StrictMode$AndroidBlockGuardPolicy.onReadFromDisk(StrictMode.java:1596)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at libcore.io.BlockGuardOs.fstat(BlockGuardOs.java:174)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at libcore.io.ForwardingOs.fstat(ForwardingOs.java:106)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at libcore.io.IoBridge.open(IoBridge.java:481)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at java.io.FileInputStream.<init>(FileInputStream.java:160)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at viv.h(Unknown Source:4)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at viv.b(Unknown Source:0)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at vii.a(Unknown Source:4)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at vio.c(PG:1)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at vio.d(PG:2)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at lew.d(PG:3)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at lew.a(Unknown Source:4)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at cur.a(PG:72)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at uom.a(PG:3)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at epo.a(PG:171)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at uom.a(PG:3)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at dpu.u(Unknown Source:2)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at dpu.t(PG:1)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at cur.a(PG:122)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at uom.a(PG:3)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at hmc.B(PG:51)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at hmc.z(PG:1)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at hmc.x(PG:3)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at dtp.onThermalStatusChanged(PG:10)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at android.os.PowerManager$3.lambda$onStatusChange$0(PowerManager.java:1951)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at android.os.-$$Lambda$PowerManager$3$IpywypHwh4Ty9Ep6SO6VX961lSU.run(Unknown Source:4)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at oln.run(PG:4)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at njs.run(PG:17)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at olc.run(PG:6)
10-22 14:43:14.077  6070  6110 D StrictMode: 	at java.lang.Thread.run(Thread.java:923)
10-22 14:43:14.084   304   304 D goldfish-address-space: claimShared: Ask to claim region [0x3f4000000 0x3f4965000]
10-22 14:43:14.087  6070  6110 D StrictMode: StrictMode policy violation: android.os.strictmode.DiskReadViolation
10-22 14:43:14.087  6070  6110 D StrictMode: 	at android.os.StrictMode$AndroidBlockGuardPolicy.onReadFromDisk(StrictMode.java:1596)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at libcore.io.BlockGuardOs.read(BlockGuardOs.java:304)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at libcore.io.ForwardingOs.read(ForwardingOs.java:176)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at libcore.io.IoBridge.read(IoBridge.java:509)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at java.io.FileInputStream.read(FileInputStream.java:320)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at sun.nio.cs.StreamDecoder.readBytes(StreamDecoder.java:291)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at sun.nio.cs.StreamDecoder.implRead(StreamDecoder.java:355)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at sun.nio.cs.StreamDecoder.read(StreamDecoder.java:181)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at java.io.InputStreamReader.read(InputStreamReader.java:184)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at java.io.BufferedReader.fill(BufferedReader.java:172)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at java.io.BufferedReader.readLine(BufferedReader.java:335)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at java.io.BufferedReader.readLine(BufferedReader.java:400)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at vio.d(PG:2)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at lew.d(PG:3)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at lew.a(Unknown Source:4)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at cur.a(PG:72)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at uom.a(PG:3)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at epo.a(PG:171)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at uom.a(PG:3)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at dpu.u(Unknown Source:2)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at dpu.t(PG:1)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at cur.a(PG:122)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at uom.a(PG:3)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at hmc.B(PG:51)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at hmc.z(PG:1)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at hmc.x(PG:3)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at dtp.onThermalStatusChanged(PG:10)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at android.os.PowerManager$3.lambda$onStatusChange$0(PowerManager.java:1951)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at android.os.-$$Lambda$PowerManager$3$IpywypHwh4Ty9Ep6SO6VX961lSU.run(Unknown Source:4)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at oln.run(PG:4)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at njs.run(PG:17)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at olc.run(PG:6)
10-22 14:43:14.087  6070  6110 D StrictMode: 	at java.lang.Thread.run(Thread.java:923)
10-22 14:43:14.090  6070  6110 D StrictMode: StrictMode policy violation: android.os.strictmode.DiskReadViolation
10-22 14:43:14.090  6070  6110 D StrictMode: 	at android.os.StrictMode$AndroidBlockGuardPolicy.onReadFromDisk(StrictMode.java:1596)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at libcore.io.BlockGuardOs.open(BlockGuardOs.java:249)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at libcore.io.ForwardingOs.open(ForwardingOs.java:166)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at android.app.ActivityThread$AndroidOs.open(ActivityThread.java:7542)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at libcore.io.IoBridge.open(IoBridge.java:478)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at java.io.FileInputStream.<init>(FileInputStream.java:160)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at viv.h(Unknown Source:4)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at viv.b(Unknown Source:0)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at vii.a(Unknown Source:4)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at vio.c(PG:1)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at vio.d(PG:2)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at lew.d(PG:3)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at lew.b(Unknown Source:21)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at leu.b(PG:2)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at cur.a(PG:75)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at uom.a(PG:3)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at epo.a(PG:171)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at uom.a(PG:3)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at dpu.u(Unknown Source:2)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at dpu.t(PG:1)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at cur.a(PG:122)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at uom.a(PG:3)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at hmc.B(PG:51)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at hmc.z(PG:1)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at hmc.x(PG:3)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at dtp.onThermalStatusChanged(PG:10)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at android.os.PowerManager$3.lambda$onStatusChange$0(PowerManager.java:1951)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at android.os.-$$Lambda$PowerManager$3$IpywypHwh4Ty9Ep6SO6VX961lSU.run(Unknown Source:4)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at oln.run(PG:4)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at njs.run(PG:17)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at olc.run(PG:6)
10-22 14:43:14.090  6070  6110 D StrictMode: 	at java.lang.Thread.run(Thread.java:923)
10-22 14:43:14.091  6070  6110 D StrictMode: StrictMode policy violation: android.os.strictmode.DiskReadViolation
10-22 14:43:14.091  6070  6110 D StrictMode: 	at android.os.StrictMode$AndroidBlockGuardPolicy.onReadFromDisk(StrictMode.java:1596)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at libcore.io.BlockGuardOs.fstat(BlockGuardOs.java:174)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at libcore.io.ForwardingOs.fstat(ForwardingOs.java:106)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at libcore.io.IoBridge.open(IoBridge.java:481)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at java.io.FileInputStream.<init>(FileInputStream.java:160)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at viv.h(Unknown Source:4)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at viv.b(Unknown Source:0)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at vii.a(Unknown Source:4)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at vio.c(PG:1)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at vio.d(PG:2)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at lew.d(PG:3)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at lew.b(Unknown Source:21)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at leu.b(PG:2)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at cur.a(PG:75)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at uom.a(PG:3)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at epo.a(PG:171)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at uom.a(PG:3)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at dpu.u(Unknown Source:2)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at dpu.t(PG:1)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at cur.a(PG:122)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at uom.a(PG:3)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at hmc.B(PG:51)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at hmc.z(PG:1)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at hmc.x(PG:3)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at dtp.onThermalStatusChanged(PG:10)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at android.os.PowerManager$3.lambda$onStatusChange$0(PowerManager.java:1951)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at android.os.-$$Lambda$PowerManager$3$IpywypHwh4Ty9Ep6SO6VX961lSU.run(Unknown Source:4)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at oln.run(PG:4)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at njs.run(PG:17)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at olc.run(PG:6)
10-22 14:43:14.091  6070  6110 D StrictMode: 	at java.lang.Thread.run(Thread.java:923)
10-22 14:43:14.106  6070  6110 D StrictMode: StrictMode policy violation: android.os.strictmode.DiskReadViolation
10-22 14:43:14.106  6070  6110 D StrictMode: 	at android.os.StrictMode$AndroidBlockGuardPolicy.onReadFromDisk(StrictMode.java:1596)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at libcore.io.BlockGuardOs.read(BlockGuardOs.java:304)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at libcore.io.ForwardingOs.read(ForwardingOs.java:176)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at libcore.io.IoBridge.read(IoBridge.java:509)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at java.io.FileInputStream.read(FileInputStream.java:320)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at sun.nio.cs.StreamDecoder.readBytes(StreamDecoder.java:291)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at sun.nio.cs.StreamDecoder.implRead(StreamDecoder.java:355)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at sun.nio.cs.StreamDecoder.read(StreamDecoder.java:181)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at java.io.InputStreamReader.read(InputStreamReader.java:184)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at java.io.BufferedReader.fill(BufferedReader.java:172)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at java.io.BufferedReader.readLine(BufferedReader.java:335)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at java.io.BufferedReader.readLine(BufferedReader.java:400)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at vio.d(PG:2)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at lew.d(PG:3)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at lew.b(Unknown Source:21)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at leu.b(PG:2)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at cur.a(PG:75)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at uom.a(PG:3)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at epo.a(PG:171)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at uom.a(PG:3)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at dpu.u(Unknown Source:2)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at dpu.t(PG:1)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at cur.a(PG:122)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at uom.a(PG:3)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at hmc.B(PG:51)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at hmc.z(PG:1)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at hmc.x(PG:3)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at dtp.onThermalStatusChanged(PG:10)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at android.os.PowerManager$3.lambda$onStatusChange$0(PowerManager.java:1951)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at android.os.-$$Lambda$PowerManager$3$IpywypHwh4Ty9Ep6SO6VX961lSU.run(Unknown Source:4)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at oln.run(PG:4)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at njs.run(PG:17)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at olc.run(PG:6)
10-22 14:43:14.106  6070  6110 D StrictMode: 	at java.lang.Thread.run(Thread.java:923)
10-22 14:43:14.111   304   304 D goldfish-address-space: claimShared: Ask to claim region [0x3f5c2f000 0x3f6594000]
10-22 14:43:14.114   304  1290 D goldfish-address-space: claimShared: Ask to claim region [0x3f6594000 0x3f6ef9000]
10-22 14:43:14.128  6070  6111 D StrictMode: StrictMode policy violation: android.os.strictmode.DiskReadViolation
10-22 14:43:14.128  6070  6111 D StrictMode: 	at android.os.StrictMode$AndroidBlockGuardPolicy.onReadFromDisk(StrictMode.java:1596)
10-22 14:43:14.128  6070  6111 D StrictMode: 	at libcore.io.BlockGuardOs.access(BlockGuardOs.java:71)
10-22 14:43:14.128  6070  6111 D StrictMode: 	at libcore.io.ForwardingOs.access(ForwardingOs.java:72)
10-22 14:43:14.128  6070  6111 D StrictMode: 	at android.app.ActivityThread$AndroidOs.access(ActivityThread.java:7533)
10-22 14:43:14.128  6070  6111 D StrictMode: 	at java.io.UnixFileSystem.checkAccess(UnixFileSystem.java:281)
10-22 14:43:14.128  6070  6111 D StrictMode: 	at java.io.File.exists(File.java:815)
10-22 14:43:14.128  6070  6111 D StrictMode: 	at android.app.ContextImpl.getDataDir(ContextImpl.java:2539)
10-22 14:43:14.128  6070  6111 D StrictMode: 	at android.app.ContextImpl.getDir(ContextImpl.java:2558)
10-22 14:43:14.128  6070  6111 D StrictMode: 	at android.content.ContextWrapper.getDir(ContextWrapper.java:318)
10-22 14:43:14.128  6070  6111 D StrictMode: 	at hjb.<init>(PG:2)
